,BEV Ladezustand [kWh],BEV Entladen [kW],BEV Laden [kW],BEV Fahrverbrauch [kW],BEV V2G Entladung (vor Wandlung) [kW]
2022-01-09 05:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-09 05:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-09 05:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-09 06:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-09 06:15:00,15.4,0.0,1.6324222,0.0,0.0
2022-01-09 06:30:00,15.808106,1.6324222,0.0,0.0,12.222222
2022-01-09 06:45:00,15.4,0.0,1.6758889,0.0,0.0
2022-01-09 07:00:00,15.818972,0.0,0.0,0.0,0.0
2022-01-09 07:15:00,15.818972,1.6758889,0.0,0.0,12.222222
2022-01-09 07:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-09 07:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-09 08:00:00,15.4,0.0,4.0600873,0.0,0.0
2022-01-09 08:15:00,16.415022,2.3662222,0.0,0.0,12.222222
2022-01-09 08:30:00,15.823466,1.6938651,0.0,0.0,12.222222
2022-01-09 08:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-09 09:00:00,15.4,0.0,0.44594737,0.0,0.0
2022-01-09 09:15:00,15.511487,0.0,11.0,0.0,0.0
2022-01-09 09:30:00,18.261487,1.8333132,0.0,1.8333132205790557,0.0
2022-01-09 09:45:00,17.803159,1.8333132,0.0,1.8333132205790557,0.0
2022-01-09 10:00:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 10:15:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 10:30:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 10:45:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 11:00:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 11:15:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 11:30:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 11:45:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 12:00:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 12:15:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 12:30:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 12:45:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 13:00:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 13:15:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 13:30:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 13:45:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 14:00:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 14:15:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 14:30:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 14:45:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 15:00:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 15:15:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 15:30:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 15:45:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 16:00:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 16:15:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 16:30:00,17.34483,0.0,0.0,0.0,0.0
2022-01-09 16:45:00,17.34483,3.2310839,0.0,3.231083876540415,0.0
2022-01-09 17:00:00,16.537059,3.2310839,0.0,3.231083876540415,0.0
2022-01-09 17:15:00,15.729288,0.0,0.0,0.0,0.0
2022-01-09 17:30:00,15.729288,0.0,0.0,0.0,0.0
2022-01-09 17:45:00,15.729288,0.0,0.0,0.0,0.0
2022-01-09 18:00:00,15.729288,1.3171532,0.0,1.3171531750610277,0.0
2022-01-09 18:15:00,15.4,0.0,8.8346667,0.0,0.0
2022-01-09 18:30:00,17.608667,0.0,8.6017333,0.0,0.0
2022-01-09 18:45:00,19.7591,1.2222222,0.0,0.0,12.222222
2022-01-09 19:00:00,19.453544,6.4063519,0.0,0.0,12.222222
2022-01-09 19:15:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 19:30:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 19:45:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 20:00:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 20:15:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 20:30:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 20:45:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 21:00:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 21:15:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 21:30:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 21:45:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 22:00:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 22:15:00,17.851956,0.0,0.0,0.0,0.0
2022-01-09 22:30:00,17.851956,1.7945897,0.0,0.0,12.222222
2022-01-09 22:45:00,17.403309,0.0,0.0,0.0,0.0
2022-01-09 23:00:00,17.403309,1.2222222,0.0,0.0,12.222222
2022-01-09 23:15:00,17.097753,0.0,0.0,0.0,0.0
2022-01-09 23:30:00,17.097753,0.0,0.0,0.0,0.0
2022-01-09 23:45:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 00:00:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 00:15:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 00:30:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 00:45:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 01:00:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 01:15:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 01:30:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 01:45:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 02:00:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 02:15:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 02:30:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 02:45:00,17.097753,0.0,0.0,0.0,0.0
2022-01-10 03:00:00,17.097753,1.2222222,0.0,0.0,12.222222
2022-01-10 03:15:00,16.792198,0.0,0.0,0.0,0.0
2022-01-10 03:30:00,16.792198,0.0,0.0,0.0,0.0
2022-01-10 03:45:00,16.792198,0.0,0.0,0.0,0.0
2022-01-10 04:00:00,16.792198,0.0,0.0,0.0,0.0
2022-01-10 04:15:00,16.792198,0.0,0.0,0.0,0.0
2022-01-10 04:30:00,16.792198,0.0,0.0,0.0,0.0
2022-01-10 04:45:00,16.792198,0.0,0.0,0.0,0.0
2022-01-10 05:00:00,16.792198,0.0,0.0,0.0,0.0
2022-01-10 05:15:00,16.792198,0.0,0.0,0.0,0.0
2022-01-10 05:30:00,16.792198,1.2222222,0.0,0.0,12.222222
2022-01-10 05:45:00,16.486642,0.0,0.0,0.0,0.0
2022-01-10 06:00:00,16.486642,0.0,0.0,0.0,0.0
2022-01-10 06:15:00,16.486642,0.0,0.0,0.0,0.0
2022-01-10 06:30:00,16.486642,0.0,0.0,0.0,0.0
2022-01-10 06:45:00,16.486642,0.0,0.0,0.0,0.0
2022-01-10 07:00:00,16.486642,1.2222222,0.0,0.0,12.222222
2022-01-10 07:15:00,16.181087,0.0,0.0,0.0,0.0
2022-01-10 07:30:00,16.181087,0.0,0.0,0.0,0.0
2022-01-10 07:45:00,16.181087,0.0,0.0,0.0,0.0
2022-01-10 08:00:00,16.181087,1.2222222,0.0,0.0,12.222222
2022-01-10 08:15:00,15.875531,0.0,0.0,0.0,0.0
2022-01-10 08:30:00,15.875531,0.0,0.0,0.0,0.0
2022-01-10 08:45:00,15.875531,0.0,0.043393419,0.0,0.0
2022-01-10 09:00:00,15.88638,0.0,0.15304912,0.0,0.0
2022-01-10 09:15:00,15.924642,0.0,0.3458769,0.0,0.0
2022-01-10 09:30:00,16.011111,1.2222222,0.0,0.0,12.222222
2022-01-10 09:45:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-10 10:00:00,15.4,0.0,4.2669592,0.0,0.0
2022-01-10 10:15:00,16.46674,1.2222222,0.0,0.0,12.222222
2022-01-10 10:30:00,16.161184,0.0,4.1595382,0.0,0.0
2022-01-10 10:45:00,17.201069,0.0,2.5500127,0.0,0.0
2022-01-10 11:00:00,17.838572,1.2222222,0.0,0.0,12.222222
2022-01-10 11:15:00,17.533016,0.0,4.0807608,0.0,0.0
2022-01-10 11:30:00,18.553207,0.0,1.6230706,0.0,0.0
2022-01-10 11:45:00,18.958974,1.3425291,0.0,0.0,12.222222
2022-01-10 12:00:00,18.623342,1.2222222,0.0,0.0,12.222222
2022-01-10 12:15:00,18.317786,1.2222222,0.0,0.0,12.222222
2022-01-10 12:30:00,18.012231,0.0,6.5581687,0.0,0.0
2022-01-10 12:45:00,19.651773,1.2222222,0.0,0.0,12.222222
2022-01-10 13:00:00,19.346217,0.0,5.5337886,0.0,0.0
2022-01-10 13:15:00,20.729665,1.2222222,0.0,0.0,12.222222
2022-01-10 13:30:00,20.424109,0.0,4.9976594,0.0,0.0
2022-01-10 13:45:00,21.673524,0.0,2.4307353,0.0,0.0
2022-01-10 14:00:00,22.281208,1.2222222,0.0,0.0,12.222222
2022-01-10 14:15:00,21.975652,0.0,3.6226581,0.0,0.0
2022-01-10 14:30:00,22.881317,0.0,1.655957,0.0,0.0
2022-01-10 14:45:00,23.295306,0.0,1.4696722,0.0,0.0
2022-01-10 15:00:00,23.662724,1.2222222,0.0,0.0,12.222222
2022-01-10 15:15:00,23.357168,0.0,1.5744568,0.0,0.0
2022-01-10 15:30:00,23.750783,1.2222222,0.0,0.0,12.222222
2022-01-10 15:45:00,23.445227,1.2222222,0.0,0.0,12.222222
2022-01-10 16:00:00,23.139672,1.4237584,0.0,0.0,12.222222
2022-01-10 16:15:00,22.783732,1.6036889,0.0,0.0,12.222222
2022-01-10 16:30:00,22.38281,1.5172222,0.0,0.0,12.222222
2022-01-10 16:45:00,22.003504,1.5017556,0.0,0.0,12.222222
2022-01-10 17:00:00,21.628065,1.6450222,0.0,0.0,12.222222
2022-01-10 17:15:00,21.21681,1.7676222,0.0,0.0,12.222222
2022-01-10 17:30:00,20.774904,2.1688889,0.0,0.0,12.222222
2022-01-10 17:45:00,20.232682,1.7210889,0.0,0.0,12.222222
2022-01-10 18:00:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 18:15:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 18:30:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 18:45:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 19:00:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 19:15:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 19:30:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 19:45:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 20:00:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 20:15:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 20:30:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 20:45:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 21:00:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 21:15:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 21:30:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 21:45:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 22:00:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 22:15:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 22:30:00,19.80241,0.0,0.0,0.0,0.0
2022-01-10 22:45:00,19.80241,1.5598889,0.0,0.0,12.222222
2022-01-10 23:00:00,19.412438,1.6121556,0.0,0.0,12.222222
2022-01-10 23:15:00,19.009399,0.0,0.0,0.0,0.0
2022-01-10 23:30:00,19.009399,1.4869556,0.0,0.0,12.222222
2022-01-10 23:45:00,18.63766,1.5384889,0.0,0.0,12.222222
2022-01-11 00:00:00,18.253038,1.5717556,0.0,0.0,12.222222
2022-01-11 00:15:00,17.860099,1.5582222,0.0,0.0,12.222222
2022-01-11 00:30:00,17.470543,0.0,0.0,0.0,0.0
2022-01-11 00:45:00,17.470543,0.0,0.0,0.0,0.0
2022-01-11 01:00:00,17.470543,1.7041556,0.0,0.0,12.222222
2022-01-11 01:15:00,17.044504,0.0,0.0,0.0,0.0
2022-01-11 01:30:00,17.044504,1.4957556,0.0,0.0,12.222222
2022-01-11 01:45:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 02:00:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 02:15:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 02:30:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 02:45:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 03:00:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 03:15:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 03:30:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 03:45:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 04:00:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 04:15:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 04:30:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 04:45:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 05:00:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 05:15:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 05:30:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 05:45:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 06:00:00,16.670565,0.0,0.0,0.0,0.0
2022-01-11 06:15:00,16.670565,1.5030889,0.0,0.0,12.222222
2022-01-11 06:30:00,16.294793,0.0,0.0,0.0,0.0
2022-01-11 06:45:00,16.294793,0.0,0.0,0.0,0.0
2022-01-11 07:00:00,16.294793,0.0,0.0,0.0,0.0
2022-01-11 07:15:00,16.294793,0.0,0.0,0.0,0.0
2022-01-11 07:30:00,16.294793,1.3875556,0.0,0.0,12.222222
2022-01-11 07:45:00,15.947904,0.0,0.0,0.0,0.0
2022-01-11 08:00:00,15.947904,0.0,0.0,0.0,0.0
2022-01-11 08:15:00,15.947904,0.0,0.0,0.0,0.0
2022-01-11 08:30:00,15.947904,0.0,0.0,0.0,0.0
2022-01-11 08:45:00,15.947904,0.0,0.24012542,0.0,0.0
2022-01-11 09:00:00,16.007936,0.0,0.5372709,0.0,0.0
2022-01-11 09:15:00,16.142253,1.2222222,0.0,0.0,12.222222
2022-01-11 09:30:00,15.836698,1.2222222,0.0,0.0,12.222222
2022-01-11 09:45:00,15.531142,0.0,3.4427367,0.0,0.0
2022-01-11 10:00:00,16.391826,0.0,1.9413077,0.0,0.0
2022-01-11 10:15:00,16.877153,0.0,2.2035175,0.0,0.0
2022-01-11 10:30:00,17.428033,0.0,2.4739221,0.0,0.0
2022-01-11 10:45:00,18.046513,0.0,2.6625796,0.0,0.0
2022-01-11 11:00:00,18.712158,1.4270298,0.0,1.4270298097936331,0.0
2022-01-11 11:15:00,18.355401,1.4270298,0.0,1.4270298097936331,0.0
2022-01-11 11:30:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 11:45:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 12:00:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 12:15:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 12:30:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 12:45:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 13:00:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 13:15:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 13:30:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 13:45:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 14:00:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 14:15:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 14:30:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 14:45:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 15:00:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 15:15:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 15:30:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 15:45:00,17.998643,0.0,0.0,0.0,0.0
2022-01-11 16:00:00,17.998643,1.4062896,0.0,1.4062896181373337,0.0
2022-01-11 16:15:00,17.647071,1.4062896,0.0,1.4062896181373337,0.0
2022-01-11 16:30:00,17.295498,0.0,8.1316667,0.0,0.0
2022-01-11 16:45:00,19.328415,0.0,8.9316667,0.0,0.0
2022-01-11 17:00:00,21.561332,0.0,8.3538781,0.0,0.0
2022-01-11 17:15:00,23.649801,2.3994222,0.0,0.0,12.222222
2022-01-11 17:30:00,23.049946,2.3186889,0.0,0.0,12.222222
2022-01-11 17:45:00,22.470273,0.0,0.0,0.0,0.0
2022-01-11 18:00:00,22.470273,2.1689556,0.0,0.0,12.222222
2022-01-11 18:15:00,21.928035,2.5264222,0.0,0.0,12.222222
2022-01-11 18:30:00,21.296429,2.1613556,0.0,0.0,12.222222
2022-01-11 18:45:00,20.75609,0.0,0.0,0.0,0.0
2022-01-11 19:00:00,20.75609,0.0,0.0,0.0,0.0
2022-01-11 19:15:00,20.75609,0.0,0.0,0.0,0.0
2022-01-11 19:30:00,20.75609,2.8078222,0.0,0.0,12.222222
2022-01-11 19:45:00,20.054135,0.0,0.0,0.0,0.0
2022-01-11 20:00:00,20.054135,2.2361556,0.0,0.0,12.222222
2022-01-11 20:15:00,19.495096,0.0,0.0,0.0,0.0
2022-01-11 20:30:00,19.495096,0.0,0.0,0.0,0.0
2022-01-11 20:45:00,19.495096,0.0,0.0,0.0,0.0
2022-01-11 21:00:00,19.495096,0.0,0.0,0.0,0.0
2022-01-11 21:15:00,19.495096,0.0,0.0,0.0,0.0
2022-01-11 21:30:00,19.495096,0.0,0.0,0.0,0.0
2022-01-11 21:45:00,19.495096,2.0776889,0.0,0.0,12.222222
2022-01-11 22:00:00,18.975673,0.0,0.0,0.0,0.0
2022-01-11 22:15:00,18.975673,0.0,0.0,0.0,0.0
2022-01-11 22:30:00,18.975673,2.2842889,0.0,0.0,12.222222
2022-01-11 22:45:00,18.404601,0.0,0.0,0.0,0.0
2022-01-11 23:00:00,18.404601,0.0,0.0,0.0,0.0
2022-01-11 23:15:00,18.404601,0.0,0.0,0.0,0.0
2022-01-11 23:30:00,18.404601,0.0,0.0,0.0,0.0
2022-01-11 23:45:00,18.404601,0.0,0.0,0.0,0.0
2022-01-12 00:00:00,18.404601,0.0,0.0,0.0,0.0
2022-01-12 00:15:00,18.404601,1.7110889,0.0,0.0,12.222222
2022-01-12 00:30:00,17.976829,0.0,0.0,0.0,0.0
2022-01-12 00:45:00,17.976829,0.0,0.0,0.0,0.0
2022-01-12 01:00:00,17.976829,0.0,0.0,0.0,0.0
2022-01-12 01:15:00,17.976829,0.0,0.0,0.0,0.0
2022-01-12 01:30:00,17.976829,0.0,0.0,0.0,0.0
2022-01-12 01:45:00,17.976829,1.7716222,0.0,0.0,12.222222
2022-01-12 02:00:00,17.533923,0.0,0.0,0.0,0.0
2022-01-12 02:15:00,17.533923,0.0,0.0,0.0,0.0
2022-01-12 02:30:00,17.533923,0.0,0.0,0.0,0.0
2022-01-12 02:45:00,17.533923,3.4447556,0.0,0.0,12.222222
2022-01-12 03:00:00,16.672735,0.0,0.0,0.0,0.0
2022-01-12 03:15:00,16.672735,0.0,0.0,0.0,0.0
2022-01-12 03:30:00,16.672735,0.0,0.0,0.0,0.0
2022-01-12 03:45:00,16.672735,1.7167556,0.0,0.0,12.222222
2022-01-12 04:00:00,16.243546,0.0,0.0,0.0,0.0
2022-01-12 04:15:00,16.243546,0.0,0.0,0.0,0.0
2022-01-12 04:30:00,16.243546,1.9955556,0.0,0.0,12.222222
2022-01-12 04:45:00,15.744657,0.0,0.0,0.0,0.0
2022-01-12 05:00:00,15.744657,0.0,0.0,0.0,0.0
2022-01-12 05:15:00,15.744657,0.0,0.0,0.0,0.0
2022-01-12 05:30:00,15.744657,1.378627,0.0,0.0,12.222222
2022-01-12 05:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-12 06:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-12 06:15:00,15.4,0.0,4.2572531,0.0,0.0
2022-01-12 06:30:00,16.464313,0.0,11.0,0.0,0.0
2022-01-12 06:45:00,19.214313,2.6475599,0.0,2.6475599072449074,0.0
2022-01-12 07:00:00,18.552423,0.0,0.0,0.0,0.0
2022-01-12 07:15:00,18.552423,0.0,0.0,0.0,0.0
2022-01-12 07:30:00,18.552423,0.0,0.0,0.0,0.0
2022-01-12 07:45:00,18.552423,1.1587046,0.0,1.1587046403233403,0.0
2022-01-12 08:00:00,18.262747,1.1587046,0.0,1.1587046403233403,0.0
2022-01-12 08:15:00,17.973071,0.0,0.0,0.0,0.0
2022-01-12 08:30:00,17.973071,0.0,0.0,0.0,0.0
2022-01-12 08:45:00,17.973071,0.0,0.0,0.0,0.0
2022-01-12 09:00:00,17.973071,0.0,0.0,0.0,0.0
2022-01-12 09:15:00,17.973071,1.4198513,0.0,1.4198512584567988,0.0
2022-01-12 09:30:00,17.618108,1.4198513,0.0,1.4198512584567988,0.0
2022-01-12 09:45:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 10:00:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 10:15:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 10:30:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 10:45:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 11:00:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 11:15:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 11:30:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 11:45:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 12:00:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 12:15:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 12:30:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 12:45:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 13:00:00,17.263145,0.0,0.0,0.0,0.0
2022-01-12 13:15:00,17.263145,2.3420969,0.0,2.3420969061291506,0.0
2022-01-12 13:30:00,16.677621,2.3420969,0.0,2.3420969061291506,0.0
2022-01-12 13:45:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 14:00:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 14:15:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 14:30:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 14:45:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 15:00:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 15:15:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 15:30:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 15:45:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 16:00:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 16:15:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 16:30:00,16.092097,0.0,0.0,0.0,0.0
2022-01-12 16:45:00,16.092097,2.7683875,0.0,2.768387537942935,0.0
2022-01-12 17:00:00,15.4,0.0,9.577,0.0,0.0
2022-01-12 17:15:00,17.79425,0.0,9.5727333,0.0,0.0
2022-01-12 17:30:00,20.187433,0.0,9.6120667,0.0,0.0
2022-01-12 17:45:00,22.59045,0.0,2.439075,0.0,0.0
2022-01-12 18:00:00,23.200219,1.9269556,0.0,0.0,12.222222
2022-01-12 18:15:00,22.71848,1.9548889,0.0,0.0,12.222222
2022-01-12 18:30:00,22.229758,2.1041556,0.0,0.0,12.222222
2022-01-12 18:45:00,21.703719,2.5531556,0.0,0.0,12.222222
2022-01-12 19:00:00,21.06543,2.3007556,0.0,0.0,12.222222
2022-01-12 19:15:00,20.490241,1.9964222,0.0,0.0,12.222222
2022-01-12 19:30:00,19.991135,2.0174222,0.0,0.0,12.222222
2022-01-12 19:45:00,19.48678,1.9096889,0.0,0.0,12.222222
2022-01-12 20:00:00,19.009358,0.0,0.0,0.0,0.0
2022-01-12 20:15:00,19.009358,2.0692889,0.0,0.0,12.222222
2022-01-12 20:30:00,18.492035,0.0,0.0,0.0,0.0
2022-01-12 20:45:00,18.492035,2.0502889,0.0,0.0,12.222222
2022-01-12 21:00:00,17.979463,2.1474222,0.0,0.0,12.222222
2022-01-12 21:15:00,17.442608,2.2064222,0.0,0.0,12.222222
2022-01-12 21:30:00,16.891002,0.0,0.0,0.0,0.0
2022-01-12 21:45:00,16.891002,1.7526222,0.0,0.0,12.222222
2022-01-12 22:00:00,16.452847,0.0,0.0,0.0,0.0
2022-01-12 22:15:00,16.452847,0.0,0.0,0.0,0.0
2022-01-12 22:30:00,16.452847,0.0,0.0,0.0,0.0
2022-01-12 22:45:00,16.452847,0.0,0.0,0.0,0.0
2022-01-12 23:00:00,16.452847,0.0,0.0,0.0,0.0
2022-01-12 23:15:00,16.452847,1.6947556,0.0,0.0,12.222222
2022-01-12 23:30:00,16.029158,1.7608889,0.0,0.0,12.222222
2022-01-12 23:45:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 00:00:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 00:15:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 00:30:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 00:45:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 01:00:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 01:15:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 01:30:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 01:45:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 02:00:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 02:15:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 02:30:00,15.588935,0.0,0.0,0.0,0.0
2022-01-13 02:45:00,15.588935,0.0,2.0543694,0.0,0.0
2022-01-13 03:00:00,16.102528,1.5878889,0.0,0.0,12.222222
2022-01-13 03:15:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-13 03:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 03:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 04:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 04:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 04:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 04:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 05:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 05:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 05:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 05:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 06:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 06:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 06:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 06:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 07:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 07:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 07:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 07:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-13 08:00:00,15.4,0.0,3.7552646,0.0,0.0
2022-01-13 08:15:00,16.338816,2.5330424,0.0,0.0,12.222222
2022-01-13 08:30:00,15.705556,1.2222222,0.0,0.0,12.222222
